"yr","blk","a1","a2","a3","a4","a5","a7","a8","a9","a10","a11","a12","bonus","pf","welfare","mwdays","nwdays","wdays","costop","expshare","mult"
"24","A","134164","99999",1,"9999","13139","27","99",2,"9999",2,1,0,384006,1954108,310,0,310,355835433,0,1
"24","A","134165","99999",1,"9999","13131","27","99",2,"9999",1,1,0,5102804,139173,305,0,305,414081236,0,1
"24","A","134166","99999",1,"9999","13131","27","99",2,"9999",1,1,254550,202085,402638,290,0,290,305816035,0,1
"24","A","134167","99999",1,"9999","13134","27","99",2,"9999",1,1,1065342,3261192,1449599,302,0,302,368234619,0,1
"24","A","134168","99999",1,"9999","13131","27","99",2,"9999",6,1,12250650,66158475,17036346,311,0,311,4329169735,0,1
"24","A","134169","99999",1,"9999","13134","27","99",1,"9999",2,1,3748384,579670,2131000,313,0,313,948851006,0,1
"24","A","134170","99999",1,"9999","13131","27","99",1,"9999",1,1,1838782,0,796000,314,0,314,413712000,0,1
"24","A","134171","99999",1,"9999","13131","27","99",2,"9999",1,1,2089765,2572832,885577,303,0,303,256606377,0,1
"24","A","134172","99999",1,"9999","13131","27","99",2,"9999",1,1,1645367,7695512,1036412,307,0,307,341693835,0,1
"24","A","134173","99999",1,"9999","13139","27","99",2,"9999",1,1,0,0,82500,306,0,306,20707680,0,1
"24","A","134174","99999",1,"9999","13131","27","99",2,"9999",1,1,640954,520633,88542,306,0,306,152461851,0,1
"24","A","134175","99999",1,"9999","13131","27","99",2,"9999",1,1,471307,995684,459546,307,0,307,258655086,0,1
"24","A","134176","99999",1,"9999","13131","27","99",2,"9999",2,1,0,74688,3196,275,0,275,4092554,0,1
"24","A","134177","99999",1,"9999","13131","27","99",2,"9999",1,1,4613005,3347832,1122297,306,0,306,453474414,0,1
"24","A","134178","99999",1,"9999","13139","27","99",2,"9999",2,1,10000,88650,69855,308,0,308,16613082,0,1
"24","A","134179","99999",1,"9999","13134","27","99",2,"9999",1,1,1265765,1988683,1800551,307,0,307,409479078,0,1
"24","A","134180","99999",1,"9999","13131","27","99",1,"9999",1,1,0,13779585,829708,307,0,307,1922293259,0,1
"24","A","134182","99999",1,"9999","13134","27","99",2,"9999",1,1,920244,132678,84606,311,0,311,116653077,0,1
"24","A","134183","99999",1,"9999","13134","27","99",2,"9999",1,1,0,215329,0,307,0,307,278129638,0,1
"24","A","134184","99999",1,"9999","13134","27","99",2,"9999",1,1,65250,0,3413000,311,0,311,369803000,0,1
"24","A","134185","99999",1,"9999","13131","27","99",2,"9999",3,1,6094432,5530073,4511712,306,0,306,2903406854,0,1
"24","A","134186","99999",1,"9999","13131","27","99",2,"9999",1,1,1758100,4635010,2832000,307,0,307,1106189000,0,1
"24","A","134187","99999",1,"9999","13134","27","99",1,"9999",1,1,0,54390,493849,308,0,308,190200807,0,1
"24","A","134189","99999",1,"9999","13131","27","99",2,"9999",7,1,1866650,3672690,339000,307,0,307,451472000,0,1
"24","A","134190","99999",1,"9999","13134","27","99",1,"9999",1,1,1485450,329420,389590,312,0,312,381957660,0,1
"24","A","134191","99999",1,"9999","13131","27","99",2,"9999",1,1,2089735,2605422,1561700,307,0,307,446641296,0,1
"24","A","134192","99999",1,"9999","13131","27","99",2,"9999",1,1,334770,1733258,892250,307,0,307,728219352,0,1
"24","A","134193","99999",1,"9999","13131","27","99",2,"9999",1,1,1164300,1459442,777000,308,0,308,230035900,0,1
"24","A","134194","99999",1,"9999","13131","27","99",2,"9999",1,1,1396981,1365170,506085,307,0,307,623044798,0,1
"24","A","134197","99999",1,"9999","13139","27","99",2,"9999",1,1,5987768,2132572,4262950,311,0,311,2644091552,0,1
"24","A","134198","99999",1,"9999","13131","27","99",2,"9999",1,1,171905,318704,241360,303,0,303,199835216,0,1
"24","A","134199","99999",1,"9999","13134","27","99",2,"9999",1,1,1467688,1304695,39000,313,0,313,140256000,0,1
"24","A","134200","99999",1,"9999","13131","27","99",1,"9999",2,2,0,41427,0,0,310,310,5871448,0,1
"24","A","134201","99999",1,"9999","13131","27","99",2,"9999",1,1,2743868,2213452,125860,307,0,307,299449290,0,1
"24","A","134202","99999",1,"9999","13131","27","99",2,"9999",1,1,247570,947362,253760,307,0,307,93912149,0,1
"24","A","134203","99999",1,"9999","13131","27","99",2,"9999",1,1,650950,1768119,1351689,311,0,311,568366515,0,1
"24","A","134204","99999",1,"9999","13131","27","99",2,"9999",2,1,704947,1391692,1069960,307,0,307,1374668573,0,1
"24","A","134205","99999",1,"9999","13131","27","99",2,"9999",5,1,5996784,4024419,1109075,313,0,313,1973169559,66,1
"24","A","134206","99999",1,"9999","13131","27","99",2,"9999",1,1,990662,2025819,412589,306,0,306,182043797,0,1
"24","A","134207","99999",1,"9999","13131","27","99",2,"9999",1,1,1512817,1246413,242650,307,0,307,315272404,0,1
"24","A","134208","99999",1,"9999","13131","27","99",2,"9999",2,1,729552,1671321,220672,308,0,308,134978038,0,1
"24","A","134209","99999",1,"9999","13131","27","99",1,"9999",1,1,925785,259455,933200,312,0,312,616830725,0,1
"24","A","134210","99999",1,"9999","13134","27","99",2,"9999",1,1,1247871,146000,239000,310,0,310,218296391,0,1
"24","A","134211","99999",1,"9999","13134","27","99",2,"9999",1,1,579081,0,495759,307,0,307,356777111,0,1
"24","A","134212","99999",1,"9999","13134","27","99",1,"9999",1,1,1578652,163134,1155037,312,0,312,302331538,0,1
"24","A","134213","99999",1,"9999","13131","27","99",1,"9999",2,1,823128,546017,272269,306,0,306,668904454,0,1
"24","A","134214","99999",1,"9999","13131","27","99",2,"9999",1,1,495634,1125052,138917,308,0,308,151379119,0,1
"24","A","134215","99999",1,"9999","13131","27","99",1,"9999",1,1,1533444,15549,316299,310,0,310,248253143,0,1
"24","A","134219","99999",1,"9999","13131","27","99",2,"9999",1,1,1056000,353210,304200,310,0,310,191421000,10,1
"24","A","134220","99999",1,"9999","13131","27","99",2,"9999",1,1,345785,345598,684600,308,0,308,218146360,0,1
"24","A","134221","99999",1,"9999","13134","27","99",1,"9999",2,1,2865784,476000,31895000,312,0,312,762463880,0,1
"24","A","134222","99999",1,"9999","13131","27","99",2,"9999",1,1,3275630,2292047,3850972,307,0,307,518385208,0,1
"24","A","134223","99999",1,"9999","13131","27","99",2,"9999",1,1,1689477,1248178,128826,307,0,307,47719159,0,1
"24","A","134226","99999",1,"9999","13131","27","99",1,"9999",1,1,0,1291552,148240,310,0,310,1132366608,0,1
"24","A","134228","99999",1,"9999","13131","27","99",2,"9999",4,1,2058376,8335615,10680,309,0,309,754524233,0,1
"24","A","134229","99999",1,"9999","13134","27","99",1,"9999",2,1,10261902,3857038,1096000,311,0,311,824894045,0,1
"24","A","134231","99999",1,"9999","13131","27","99",1,"9999",2,1,16002471,32060888,17947958,357,0,357,1947606212,0,1
"24","A","134233","99999",1,"9999","13134","27","99",1,"9999",1,1,23672000,41054000,101923000,311,0,311,5904433000,0,1
"24","A","134235","99999",1,"9999","13134","27","99",1,"9999",3,1,651252,186525,225650,312,0,312,940138570,0,1
"24","A","134236","99999",1,"9999","13134","27","99",1,"9999",1,1,2044406,3129655,1528364,312,0,312,1212607709,11,1
"24","A","134238","99999",1,"9999","13124","27","99",2,"9999",5,8,0,0,0,0,0,0,0,0,0
"24","A","134239","99999",1,"9999","13134","27","99",1,"9999",1,1,0,677440,369750,306,0,306,385164270,0,1
"24","A","134242","99999",1,"9999","13131","27","99",2,"9999",1,1,2777072,1836021,10681607,311,0,311,1277700334,92,1
"24","A","134243","99999",1,"9999","13131","27","99",1,"9999",1,1,5814625,326000,3282000,313,0,313,1528124000,0,1
"24","A","134244","99999",1,"9999","13131","27","99",2,"9999",1,1,0,725822,0,313,0,313,162573303,0,1
"24","A","134249","99999",1,"9999","13131","27","99",2,"9999",1,1,2988035,310200,989800,305,0,305,395100100,0,1
"24","A","134250","99999",1,"9999","13131","27","99",1,"9999",1,1,1285457,172644,582532,311,0,311,366026848,0,1
"24","A","134251","99999",1,"9999","13131","27","99",1,"9999",1,1,1108426,1831534,511190,310,0,310,906399358,0,1
"24","A","134252","99999",1,"9999","13131","27","99",1,"9999",1,1,5181750,5951920,2950000,306,0,306,2317861400,0,1
"24","A","134254","99999",1,"9999","13131","27","99",1,"9999",1,1,1716544,5798014,1374947,313,0,313,1054668083,0,1
"24","A","134255","99999",1,"9999","13139","27","99",2,"9999",2,1,60384,614685,29520,306,0,306,49863759,0,1
"24","A","134258","99999",1,"9999","13131","27","99",2,"9999",2,4,0,0,0,0,0,0,0,0,1
"24","A","134261","99999",1,"9999","13139","27","99",1,"9999",1,5,0,0,0,0,0,0,0,0,0
"24","A","134262","99999",1,"9999","13131","27","99",2,"9999",1,1,1907818,1578122,112545,311,0,311,164727710,0,1
"24","A","134263","99999",1,"9999","13134","27","99",2,"9999",2,1,2048587,308543,232094,305,0,305,403478396,0,1
"24","A","134265","99999",1,"9999","13131","27","99",2,"9999",1,1,0,0,952072,312,0,312,312840096,0,1
"24","A","134267","99999",1,"9999","13134","27","99",2,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","134268","99999",1,"9999","13131","27","99",2,"9999",1,1,187506,668781,252470,306,0,306,54459470,0,1
"24","A","134271","99999",1,"9999","13139","27","99",2,"9999",1,7,0,0,0,0,0,0,0,0,0
"24","A","134272","99999",1,"9999","13136","27","99",2,"9999",1,1,205000,1532000,140746,305,0,305,96708096,0,1
"24","A","134278","99999",1,"9999","13134","27","99",1,"9999",2,1,0,0,0,305,0,305,27749000,0,1
"24","A","134281","99999",1,"9999","13139","27","99",1,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","134282","99999",1,"9999","13921","27","99",1,"9999",1,3,0,0,0,0,0,0,0,0,1
"24","A","134283","99999",1,"9999","13134","27","99",2,"9999",3,1,2015198,235000,385000,313,0,313,447759000,0,1
"24","A","134285","99999",1,"9999","13131","27","99",2,"9999",1,1,139650,201724,1065359,306,0,306,490298366,0,1
"24","A","134286","99999",1,"9999","13131","27","99",1,"9999",1,1,77249,216470,310201,315,0,315,41356903,0,1
"24","A","134292","99999",1,"9999","13911","27","99",2,"9999",5,1,1941141,1871000,4334000,305,0,305,633088128,0,1
"24","A","134293","99999",1,"9999","13911","27","99",2,"9999",1,1,0,384965,0,305,0,305,26092948,0,1
"24","A","134294","99999",1,"9999","13911","27","99",1,"9999",1,1,0,0,0,309,0,309,671165000,0,1
"24","A","134295","99999",1,"9999","13911","27","99",2,"9999",1,1,5059341,9257017,337253,306,0,306,491840874,0,1
"24","A","134297","99999",1,"9999","13911","27","99",2,"9999",2,1,1234549,3560032,1148958,307,0,307,240348377,0,1
"24","A","134298","99999",1,"9999","13913","27","99",1,"9999",2,1,0,0,0,310,0,310,1026475800,0,1
"24","A","134300","99999",1,"9999","13911","27","99",1,"9999",1,1,0,0,1123000,316,0,316,1091095000,0,1
"24","A","134305","99999",1,"9999","13921","27","99",2,"9999",1,1,4725501,10178466,854536,306,0,306,657085470,0,1
"24","A","134306","99999",1,"9999","13921","27","99",2,"9999",2,1,53039622,120431157,31518570,304,0,304,5223242754,0,1
"24","A","134307","99999",1,"9999","13921","27","99",2,"9999",2,1,46587645,95012074,78660002,314,0,314,6845147594,0,1
"24","A","134308","99999",1,"9999","13929","27","99",2,"9999",1,1,2147556,2416000,257700,314,0,314,85666661,0,1
"24","A","134309","99999",1,"9999","13921","27","99",1,"9999",1,1,6578500,5010000,11955000,313,0,313,1541465200,100,1
"24","A","134310","99999",1,"9999","13921","27","99",1,"9999",1,1,2223550,20498343,348322,358,0,358,352492373,0,1
"24","A","134311","99999",1,"9999","13929","27","99",2,"9999",1,1,4561000,8690000,2067000,314,0,314,535225000,0,1
"24","A","134312","99999",1,"9999","13924","27","99",1,"9999",1,1,2545826,9039968,454020,311,0,311,150655527,0,1
"24","A","134313","99999",1,"9999","13929","27","99",2,"9999",3,1,5418946,5329000,1619000,279,0,279,891883930,26,1
"24","A","134314","99999",1,"9999","13922","27","99",1,"9999",1,1,1556062,1799150,163657,306,0,306,112497002,96,1
"24","A","134318","99999",1,"9999","13924","27","99",2,"9999",1,1,1453654,1679767,933422,311,0,311,213983803,0,1
"24","A","134319","99999",1,"9999","13921","27","99",1,"9999",2,1,1615548,1285784,10391000,313,0,313,1579602000,99,1
"24","A","134321","99999",1,"9999","13921","27","99",1,"9999",1,1,2387542,60000,149000,308,0,308,311934600,0,1
"24","A","134322","99999",1,"9999","13924","27","99",2,"9999",1,1,3078784,10217569,334980,308,0,308,174137021,0,1
"24","A","134323","99999",1,"9999","13929","27","99",1,"9999",1,7,0,0,0,0,0,0,0,0,0
"24","A","134324","99999",1,"9999","14309","27","99",1,"9999",1,1,25000,0,0,311,0,311,5078266,0,1
"24","A","134326","99999",1,"9999","13929","27","99",1,"9999",1,1,5895000,12077000,2032000,305,0,305,442502000,70,1
"24","A","134327","99999",1,"9999","13111","27","99",1,"9999",1,1,1394700,3077462,539581,365,0,365,558626493,0,1
"24","A","134328","99999",1,"9999","13932","27","99",1,"9999",1,1,30937454,53614148,23400826,306,0,306,1890881773,0,1
"24","A","134329","99999",1,"9999","13934","27","99",2,"9999",2,1,584539,484760,447150,304,0,304,174100073,0,1
"24","A","134331","99999",1,"9999","13934","27","99",2,"9999",1,1,0,47515,0,307,0,307,55402188,0,1
"24","A","134332","99999",1,"9999","13945","27","99",2,"9999",1,1,0,97936,10627,289,0,289,5402092,0,1
"24","A","134333","99999",1,"9999","13945","27","99",1,"9999",1,1,0,198565,25992,290,0,290,20757908,0,1
"24","A","134334","99999",1,"9999","13945","27","99",2,"9999",7,1,21200939,95812604,79659286,303,0,303,9694092387,0,1
"24","A","134335","99999",1,"9999","13946","27","99",2,"9999",1,1,3546805,14698038,1810011,287,0,287,456980249,0,1
"24","A","134337","99999",1,"9999","13945","27","99",1,"9999",1,1,265300,188503,0,305,0,305,31268451,0,1
"24","A","134338","99999",1,"9999","13945","27","99",1,"9999",1,1,0,23512,14946,305,0,305,374246,0,1
"24","A","134339","99999",1,"9999","13946","27","99",2,"9999",1,1,345623,83938,279484,302,0,302,45659324,0,1
"24","A","134340","99999",1,"9999","13944","27","99",1,"9999",1,1,0,0,102363,303,0,303,10219705,0,1
"24","A","134342","99999",1,"9999","13941","27","99",2,"9999",1,1,0,0,0,310,0,310,3307896,0,1
"24","A","134344","99999",1,"9999","13946","27","99",1,"9999",2,1,1045252,232000,486000,312,0,312,131655000,0,1
"24","A","134345","99999",1,"9999","13944","27","99",1,"9999",1,1,0,0,0,304,0,304,1713883999,0,1
"24","A","134350","99999",1,"9999","13949","27","99",1,"9999",1,1,0,0,193036,283,0,283,62894022,0,1
"24","A","134351","99999",1,"9999","13999","27","99",2,"9999",1,1,45000,6542722,6136261,307,0,307,1426925337,0,1
"24","A","134352","99999",1,"9999","13999","27","99",2,"9999",3,1,145661256,681487923,134299312,366,0,366,10579929029,0,1
"24","A","134353","99999",1,"9999","13996","27","99",2,"9999",1,1,157447746,231103046,154836262,302,0,302,27590032328,0,1
"24","A","134356","99999",1,"9999","13999","27","99",2,"9999",2,1,2849826,5033663,2863807,300,0,300,709517708,0,1
"24","A","134357","99999",1,"9999","13999","27","99",2,"9999",1,3,0,50593,0,0,306,306,1910064,0,1
"24","A","134358","99999",1,"9999","13996","27","99",2,"9999",1,1,65630,110277,60813,309,0,309,179658581,0,1
"24","A","134359","99999",1,"9999","13996","27","99",2,"9999",1,1,491313313,203016939,146349663,301,0,301,11835337592,0,1
"24","A","134360","99999",1,"9999","13999","27","99",2,"9999",2,1,0,93890,38190,264,0,264,23447134,0,1
"24","A","134362","99999",1,"9999","13999","27","99",2,"9999",1,1,5314724,3458383,4729487,313,0,313,980379781,0,1
"24","A","134363","99999",1,"9999","13999","27","99",2,"9999",2,1,8931332,1960920,633000,307,0,307,397248009,0,1
"24","A","134364","99999",1,"9999","13991","27","99",2,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","134365","99999",1,"9999","13999","27","99",2,"9999",1,1,0,0,0,316,0,316,194603125,0,1
"24","A","134366","99999",1,"9999","13999","27","99",1,"9999",1,1,0,172993,434202,305,0,305,427392215,0,1
"24","A","134368","99999",1,"9999","13996","27","99",1,"9999",1,1,0,10896910,1459319,301,0,301,2747759014,0,1
"24","A","134369","99999",1,"9999","13997","27","99",2,"9999",1,1,0,349930,187230,308,0,308,41695827,0,1
"24","A","134370","99999",1,"9999","13996","27","99",1,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","134371","99999",1,"9999","14101","27","99",2,"9999",3,1,8983818,11721949,3807380,303,0,303,899347674,98,1
"24","A","134372","99999",1,"9999","13996","27","99",1,"9999",1,1,108446,364086,146301,304,0,304,101639310,0,1
"24","A","134373","99999",1,"9999","13991","27","99",2,"9999",6,1,17925608,11312081,12026873,304,0,304,419974009,96,1
"24","A","134375","99999",1,"9999","13991","27","99",2,"9999",1,1,2751940,5240560,1582710,303,0,303,211305030,0,1
"24","A","134376","99999",1,"9999","13999","27","99",1,"9999",2,1,438400,3909500,1182800,309,0,309,393085580,0,1
"24","A","134378","99999",1,"9999","13999","27","99",1,"9999",3,1,1875658,1473042,3010037,312,0,312,677396083,0,1
"24","A","134379","99999",1,"9999","13121","27","99",2,"9999",2,1,0,417221,96405,311,0,311,265773826,0,1
"24","A","134385","99999",1,"9999","13998","27","99",2,"9999",1,1,429653,4687000,1997000,303,0,303,591517000,0,1
"24","A","134390","99999",1,"9999","13999","27","99",1,"9999",1,1,0,23701846,38996740,312,0,312,10513005957,0,1
"24","A","134391","99999",1,"9999","13996","27","99",2,"9999",1,1,0,107483,0,314,0,314,156398539,0,1
"24","A","134392","99999",1,"9999","13997","27","99",1,"9999",1,1,0,0,7000,316,0,316,481859000,0,1
"24","A","134393","99999",1,"9999","13991","27","99",1,"9999",1,1,293000,84000,107000,295,0,295,122489000,0,1
"24","A","134395","99999",1,"9999","13991","27","99",1,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","134396","99999",1,"9999","13999","27","99",1,"9999",1,1,0,163982,212413,305,0,305,277769820,0,1
"24","A","134397","99999",1,"9999","13121","27","99",1,"9999",2,1,523200,481206,0,307,0,307,132822167,0,1
"24","A","134400","99999",1,"9999","14101","27","99",2,"9999",2,1,38017,367628,0,313,0,313,20948424,0,1
"24","A","134401","99999",1,"9999","14109","27","99",2,"9999",2,1,526772,1881631,1528068,305,0,305,210223509,0,1
"24","A","134403","99999",1,"9999","14101","27","99",2,"9999",3,1,2567320,1942997,2148464,303,0,303,456916187,0,1
"24","A","134405","99999",1,"9999","14101","27","99",2,"9999",2,1,3634201,1059282,5256081,301,0,301,375511113,79,1
"24","A","134406","99999",1,"9999","14101","27","99",2,"9999",1,1,8500,6180,8577,252,0,252,391999,0,1
"24","A","134407","99999",1,"9999","14101","27","99",1,"9999",1,1,0,107586,462626,306,0,306,274961276,0,1
"24","A","134411","99999",1,"9999","14101","27","99",2,"9999",2,1,4027100,40717615,20728000,305,0,305,3055332928,0,1
"24","A","134413","99999",1,"9999","14101","27","99",2,"9999",4,1,1729639,3884936,2814791,302,0,302,989944151,0,1
"24","A","134415","99999",1,"9999","14101","27","99",2,"9999",5,1,13139464,4624099,14087352,301,0,301,1162106622,0,1
"24","A","134416","99999",1,"9999","14104","27","99",2,"9999",2,1,847760,977060,890000,308,0,308,87640000,0,1
"24","A","134418","99999",1,"9999","14101","27","99",2,"9999",2,8,0,0,0,0,0,0,0,0,0
"24","A","134421","99999",1,"9999","14101","27","99",2,"9999",3,1,8268505,4165544,2386360,311,0,311,760526662,0,1
"24","A","134422","99999",1,"9999","14101","27","99",1,"9999",1,1,0,26221,24500,302,0,302,15593762,0,1
"24","A","134426","99999",1,"9999","14109","27","99",2,"9999",1,1,728539,83257,3475929,304,0,304,639899375,0,1
"24","A","134429","99999",1,"9999","14101","27","99",2,"9999",3,1,9017970,14361570,1899370,310,0,310,684445170,0,1
"24","A","134431","99999",1,"9999","14101","27","99",2,"9999",2,8,0,0,0,0,0,0,0,0,0
